1.466965517424789489e+01,1.535344791644389595e+01
1.403106980314853836e+01,1.372965633890116699e+01
1.377413650976695259e+01,1.476038557285513875e+01
1.455210322285936364e+01,1.664400568419494419e+01
1.388568272725205155e+01,1.479989352399611846e+01
1.443425109044792443e+01,1.433892363571705175e+01
1.338583496267393436e+01,1.506475889631865783e+01
1.382625925609978879e+01,1.644912144928258968e+01
1.520555070985176371e+01,1.576067152343100908e+01
1.237135054608447682e+01,1.321485304640225422e+01
1.454985290679313792e+01,1.611598570882399173e+01
1.310468926017228597e+01,1.656205392471056825e+01
1.422037339715102178e+01,1.583069251050299187e+01
1.380457396401801873e+01,1.590347001041225994e+01
1.518526976873709877e+01,1.495410842797654460e+01
1.385934088834252087e+01,1.440717801281499000e+01
1.481049201798258075e+01,1.446868052832303242e+01
1.279916860144129842e+01,1.404732811665259895e+01
1.369668884320070923e+01,1.428669635431814378e+01
1.332067949773470694e+01,1.549250853479206924e+01
1.408867829049319553e+01,1.493269935100757095e+01
1.376749643451800154e+01,1.591294143458250687e+01
1.249858359161467192e+01,1.468750206293360705e+01
1.335537828675602867e+01,1.473761661934182854e+01
1.456724348423416515e+01,1.374880101504665575e+01
1.355310828334592799e+01,1.390648027105521400e+01
1.511251791337442185e+01,1.628618182909048784e+01
1.304640663678384271e+01,1.481646156378604751e+01
1.474502514174750090e+01,1.531586238717821402e+01
1.313972746996068430e+01,1.492981552944480228e+01
1.435081000095572890e+01,1.426328202668537060e+01
1.313451518663562467e+01,1.465572286033031979e+01
1.387452281001385934e+01,1.432733690112021918e+01
1.476576875909339748e+01,1.463957615113900523e+01
1.361945236750393207e+01,1.545204216224007610e+01
1.354198683271117076e+01,1.577521296423552499e+01
1.488159033332334502e+01,1.603220318343061024e+01
1.474996900760715768e+01,1.660606524366200532e+01
1.407485950146313058e+01,1.499378237751266774e+01
1.278449324224385819e+01,1.379190809714552124e+01
1.361327305439886182e+01,1.480372458788336587e+01
1.421903476032521318e+01,1.448382318678438452e+01
1.558592440053564943e+01,1.520783289090601365e+01
1.184877236042108350e+01,1.437740669867375232e+01
1.514294929602435680e+01,1.526416201751906421e+01
1.460817610540077816e+01,1.680793075600075426e+01
1.572828976091385300e+01,1.493341662711701190e+01
1.455127152416542913e+01,1.563505758138929025e+01
1.364514063330437565e+01,1.446630307625298784e+01
1.518798541201000951e+01,1.494204643049164716e+01
1.390006060027744184e+01,1.466837212731525675e+01
1.302248185453973406e+01,1.494357630127566594e+01
1.514686698236802087e+01,1.386433548696817653e+01
1.413543105542778733e+01,1.513522975418315220e+01
1.373359800443610723e+01,1.428115978624162885e+01
1.377432851261546531e+01,1.442481069051305198e+01
1.311413368332306639e+01,1.553025402910294517e+01
1.515066885647309469e+01,1.699323462969152843e+01
1.228059021081988078e+01,1.275685404419268565e+01
1.469885709560106513e+01,1.473239323817209723e+01
1.455340042389717148e+01,1.537830193883714891e+01
1.427355880832531376e+01,1.518602602767284360e+01
1.470171504777773386e+01,1.586309524146858685e+01
1.225143391996449971e+01,1.440360306132049750e+01
1.474878324246992278e+01,1.447983954044963539e+01
1.346309377523958695e+01,1.505274060547170834e+01
1.476333665505220161e+01,1.414755834685929869e+01
1.162236738063555741e+01,1.362309737149784006e+01
1.455053464645678751e+01,1.621807311834103871e+01
1.184160830744445647e+01,1.372135486739992416e+01
1.369405337264893241e+01,1.581486434004161623e+01
1.485251231148462914e+01,1.601066339619880807e+01
1.475612699609519041e+01,1.551631566481694158e+01
1.352687052304859705e+01,1.548714246602635747e+01
1.461894875799972837e+01,1.540657866808340692e+01
1.336647536487881638e+01,1.535878895729060289e+01
1.387044181479072513e+01,1.552042334583489946e+01
1.448770604625284086e+01,1.397069785625067517e+01
1.464611410555256121e+01,1.574334947872574375e+01
1.334341527019462070e+01,1.357808477501451883e+01
1.377508716026287949e+01,1.543739277301239810e+01
1.229866617120874395e+01,1.522203763158066536e+01
1.385724840831926130e+01,1.481052684861509761e+01
1.371485306875468879e+01,1.384977751736076890e+01
1.539185265334531394e+01,1.413526993523291253e+01
1.412347745046814040e+01,1.571456024522577621e+01
1.449917519117115283e+01,1.359404997348569566e+01
1.407032116652933240e+01,1.525408497186409384e+01
1.422521319103328175e+01,1.459313292820312746e+01
1.339952251251900783e+01,1.460049698587605960e+01
1.447486797109826995e+01,1.481460351228301242e+01
1.360067240968576030e+01,1.460926993052283152e+01
1.432372317324968769e+01,1.663508873147978662e+01
1.559737153828673684e+01,1.645214995975358718e+01
1.458198573524455099e+01,1.617852318619232577e+01
1.443553654992351198e+01,1.591046050907076115e+01
1.323628167368959474e+01,1.452027326987583500e+01
1.534634414453287832e+01,1.473940678169572926e+01
1.393830111505626945e+01,1.544490569001334279e+01
1.319517543695096506e+01,1.246754329476964784e+01
1.332079852837549616e+01,1.622371877111020666e+01
1.503392841533881530e+01,1.567469080998043118e+01
1.501191645461436153e+01,1.616858087735837657e+01
1.510625455735723044e+01,1.596225726770320996e+01
1.309537681604114567e+01,1.425229020724952456e+01
1.329228732748736697e+01,1.312231684971013479e+01
1.370430605940091695e+01,1.553321525428301975e+01
1.324579560094186981e+01,1.322192206982400542e+01
1.348718453081361446e+01,1.413212333593722647e+01
1.317153906202242375e+01,1.482987434533372983e+01
1.344713917336993880e+01,1.466280989640242360e+01
1.411048218267203858e+01,1.498662463786398469e+01
1.418405629908315646e+01,1.676908663481249917e+01
1.213766790445318833e+01,1.389011417536114301e+01
1.395063382089659143e+01,1.592542648805654792e+01
1.333703697945632882e+01,1.509810306596984830e+01
1.410680430096337012e+01,1.597827554226968516e+01
1.488081171649253420e+01,1.545430537671433058e+01
1.436387816719976307e+01,1.405679133448404095e+01
1.257801723820290896e+01,1.407032625896328248e+01
1.341604701574095060e+01,1.509824749745990680e+01
1.229514654796014739e+01,1.415596602995292663e+01
1.397086464027498387e+01,1.463128569121566969e+01
1.296275606077262310e+01,1.186533339262675213e+01
1.412157544815423904e+01,1.573859046929921313e+01
1.334231731386594966e+01,1.438196113992152547e+01
1.370887357235445947e+01,1.536500802185947734e+01
1.270758554921422601e+01,1.493259932841094439e+01
1.360864643980288058e+01,1.522450302671965083e+01
1.340229830991206050e+01,1.584763814494852419e+01
1.515743452235555644e+01,1.646288118745688323e+01
1.467704335623601253e+01,1.601014357711021319e+01
1.516813702592429181e+01,1.356380985590130450e+01
1.474962918447354276e+01,1.466693912012552659e+01
1.524464252476931492e+01,1.629016347863121794e+01
1.363574452182749042e+01,1.517916503396532057e+01
1.300766971442627629e+01,1.394245336480004838e+01
1.534193814170114933e+01,1.603501452641071623e+01
1.336310858763124898e+01,1.491711662937012406e+01
1.491148179897741777e+01,1.484537958359201149e+01
1.435443719847827104e+01,1.544774530717412020e+01
1.459927642051693120e+01,1.484129512438845033e+01
1.532617181402584805e+01,1.585433536707281199e+01
1.335802796077034316e+01,1.554722497995808972e+01
1.237821422894334589e+01,1.425632011588963444e+01
1.444913696925409141e+01,1.445326717744575085e+01
1.298596224232783847e+01,1.648558467737709066e+01
1.225441805955859920e+01,1.369954048425150539e+01
1.378495343865055034e+01,1.544043283142189793e+01
1.553519014453067193e+01,1.577650122644729613e+01
1.271431759667794736e+01,1.583386260483766783e+01
1.384365086737433792e+01,1.452497747601346134e+01
1.401413774297721737e+01,1.505800240063186557e+01
1.275116532400900837e+01,1.575760878574314638e+01
1.453921772180271077e+01,1.491350178762424328e+01
1.252867075173600142e+01,1.355243410429237017e+01
1.482230557103859603e+01,1.540939086751536458e+01
1.335172447721934041e+01,1.499142390902936839e+01
1.310391156631885679e+01,1.521232094640970445e+01
1.316462330955637761e+01,1.614777980358165621e+01
1.452926811453248668e+01,1.490199064992531852e+01
1.390186286744162736e+01,1.383934939244794471e+01
1.498968266756940082e+01,1.533690286200339514e+01
1.358021353486082461e+01,1.559497157113453802e+01
1.412104238719323668e+01,1.382070713040249288e+01
1.296937670482779126e+01,1.422215206904278517e+01
1.707013409349962529e+01,1.453997908421732177e+01
1.538705987972518230e+01,1.671875767461359885e+01
1.416215049983919627e+01,1.540618750647996116e+01
1.394772460687735460e+01,1.634704023829809927e+01
1.467980402781719818e+01,1.630312414019369527e+01
1.447182048976728019e+01,1.515400446996736150e+01
1.336444751332463809e+01,1.304052066109756680e+01
1.202658724557017145e+01,1.427728935538073074e+01
1.469042218034852709e+01,1.497190976559689979e+01
1.321560371726406125e+01,1.505708691386317888e+01
1.493909925860958410e+01,1.685608621976274080e+01
1.560499507804393460e+01,1.895782891314734897e+01
1.303156494814755284e+01,1.671177442423630666e+01
1.500737262885663093e+01,1.668395173423068911e+01
1.452023636070061841e+01,1.452605208486519928e+01
1.485007495866362426e+01,1.419304874565226449e+01
1.459421203826273405e+01,1.436518347912661753e+01
1.578707013327989905e+01,1.620100849631756290e+01
1.392226955598539995e+01,1.437718065696754621e+01
1.495964562328999214e+01,1.669612709710354537e+01
1.452675873058711709e+01,1.461560122230435077e+01
1.177803877868526783e+01,1.473074424321833220e+01
1.285649087675699498e+01,1.400372929323855153e+01
1.301590317959949061e+01,1.499908843079246523e+01
1.515101283975798196e+01,1.587344401617270861e+01
1.419146054175129201e+01,1.467040813808929300e+01
1.218390600081919395e+01,1.319170145868669408e+01
1.379226836780918930e+01,1.414814759156882928e+01
1.368881617272837303e+01,1.595720573354908467e+01
1.383500061033375594e+01,1.524339250838663595e+01
1.474217983727086079e+01,1.452442751506965202e+01
1.294303825372570493e+01,1.546480314823802082e+01
1.365496337903226021e+01,1.397761515501672491e+01
1.559498362585292064e+01,1.504604091509266617e+01
1.377008383071864372e+01,1.537245864398222750e+01
1.622018163086800158e+01,1.439283953699267116e+01
1.355607801800369394e+01,1.383297532768894378e+01
1.471220535933722040e+01,1.516641361709259428e+01
1.427820667004006872e+01,1.555103062686661630e+01
1.322755893043409969e+01,1.369724152006504347e+01
1.317133235327878893e+01,1.304379718205821881e+01
1.522006247260111422e+01,1.570013751281310377e+01
1.308066650927459662e+01,1.447210849592520177e+01
1.368249708180887581e+01,1.424206173554916788e+01
1.277175209291933733e+01,1.487100400319993732e+01
1.486570240624759620e+01,1.549827742761960891e+01
1.514607309108300726e+01,1.629564811948013769e+01
1.303209835561763974e+01,1.437414009880153998e+01
1.630279756268954472e+01,1.408390864645929064e+01
1.371637966025648048e+01,1.642810744007488921e+01
1.377471699975722252e+01,1.343185858038460267e+01
1.506428103106112815e+01,1.540919075617872558e+01
1.231709854312852315e+01,1.407138374278672543e+01
1.422752068109846135e+01,1.552426550978107755e+01
1.468203811412413273e+01,1.484174825349017190e+01
1.421854325396614271e+01,1.460653411672586266e+01
1.438357023287677805e+01,1.540524124645274462e+01
1.474583960687632000e+01,1.698098743410111666e+01
1.376985291633058850e+01,1.351609815528993686e+01
1.402613574307560640e+01,1.418109332774641196e+01
1.271425699464809966e+01,1.442331521921967408e+01
1.422494922483463498e+01,1.628424729072520805e+01
1.429334502831703091e+01,1.599138259745037693e+01
1.495248196697322562e+01,1.436405346582886722e+01
1.473404568057253172e+01,1.581833149432399566e+01
1.928954010724300971e+01,1.067574062648116850e+01
8.738571201350044504e+00,1.679580754409172982e+01
3.079384611333146893e-01,5.391412580731190118e+00
2.854178582303003964e+01,2.159977621324154384e+01
1.903498788102088568e+01,1.202894862830989098e+01
1.437577872540042456e+01,2.335597255501223302e+01
8.778065882433439882e+00,1.668952643765472743e+01
